Chromossome	First_index	Last_index	Citoband	Unkown	Size	TandemRepeats_dens	STRs_dens	LTRs_dens	DRs_density	CDSs_density	CDSIntron_density	CDSExon_density	five_prime_UTRs_density	five_prime_UTRIntron_density	five_prime_UTRExon_density	three_prime_UTRs_density	three_prime_UTRIntron_density	three_prime_UTRExon_density	exons_density	SNP_density	Indel_density	Inserts_density	Deletes_density
chr16	21200000	24199999	p12.2	gneg	2999999	0.0407013469	0.0107433369	0.033890678	0.2627100876	0.0097246699	0.0085236695	0.0012010004	0.0048880016	0.0034476678	0.0014403338	0.0248050083	0.0240863414	0.0007186669	0.0666013555	0.0209933	0.0065437	0.0017496672	0.0048210016
chr16	24200000	28499999	p12.1	gpos50	4299999	0.0356516362	0.013919073	0.0276507041	0.1847867872	0.0064593038	0.004783722	0.0016755818	0.003220931	0.0018734888	0.0013474422	0.0104946536	0.0102653512	0.0002293024	0.0377721018	0.0276574	0.008203	0.0022051168	0.0060320944
chr16	28500000	35299999	p11.2	gneg	6799999	0.1326759019	0.016403973	0.1273026658	0.1924432636	0.014899414	0.0126945607	0.0022048533	0.0094610308	0.0059697068	0.003491324	0.0244523565	0.0236458858	0.0008064707	0.0865729539	0.0148812	0.0041929	0.0009166178	0.0032880887
chr16	35300000	36799999	p11.1	acen	1499999	0.5708183805	0.0043653362	0.5697577132	0.0144220096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020988014	0.0214547	0.0037867	0.0008953339	0.0029040019
chr16	36800000	38399999	q11.1	acen	1599999	0.9211930757	0.0	0.9211930757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001175	3.8e-06	0.0	3.75e-06
chr16	38400000	46999999	q11.2	gvar	8599999	0.0074789544	0.0008510466	0.007202559	0.0188406999	0.0003596512	0.0002215117	0.0001381396	0.0003506977	0.0001722093	0.0001784884	0.0029020934	0.002882791	1.93023e-05	0.005793489	0.0014983	0.0005312	0.0001147675	0.0004167442
chr16	47000000	52599999	q12.1	gneg	5599999	0.0237385757	0.0091096445	0.0186880391	0.2099757518	0.0042412508	0.0034933935	0.0007478573	0.0026153576	0.0013939288	0.0012214288	0.0155625028	0.0149676812	0.0005948215	0.0476280442	0.0269134	0.0073832	0.0018351789	0.0055721439
chr16	52600000	55999999	q12.2	gpos50	3399999	0.0230611833	0.0095408852	0.0175661816	0.1935238804	0.0038338247	0.0028958832	0.0009379415	0.0030111774	0.0013676475	0.0016435299	0.0128400038	0.0125464743	0.0002935295	0.0415250122	0.0283594	0.0082406	0.0021129418	0.00616559
chr16	56000000	57299999	q13	gneg	1299999	0.0281169447	0.0064192357	0.0239761723	0.3854910658	0.0102992387	0.0089076992	0.0013915395	0.0075869289	0.0047430806	0.0028438483	0.0399977231	0.0386615682	0.0013361549	0.0966869975	0.0273208	0.0082515	0.0022423094	0.0060338508
chr16	57300000	66599999	q21	gpos100	9299999	0.0240541961	0.0093580655	0.0186841956	0.1345065736	0.0027045164	0.0022697852	0.0004347312	0.0028847315	0.0014636561	0.0014210754	0.0082693557	0.0080795708	0.000189785	0.0245883897	0.0267108	0.0087944	0.0021969895	0.0066268824
chr16	66600000	70799999	q22.1	gneg	4199999	0.0548431083	0.0074373827	0.050417393	0.3811286622	0.0188057188	0.015183575	0.0036221437	0.0112102408	0.0070673826	0.0041428581	0.0480897734	0.047071916	0.0010178574	0.1131724079	0.0237233	0.0077852	0.00197881	0.00583643
chr16	70800000	72799999	q22.2	gpos50	1999999	0.0284960142	0.0063010032	0.0248540124	0.1723505862	0.014054007	0.0095260048	0.0045280023	0.0069720035	0.0034270017	0.0035450018	0.0308065154	0.0301955151	0.0006110003	0.0716925358	0.0218645	0.006622	0.0016730008	0.0049735025
chr16	72800000	74099999	q22.3	gneg	1299999	0.0214461703	0.0087100067	0.0161138585	0.2503894234	0.0	0.0	0.0	0.0011876932	0.0001007693	0.0010869239	0.0	0.0	0.0	0.0236307874	0.0316277	0.0078939	0.00205154	0.0058607737
chr16	74100000	79199999	q23.1	gpos75	5099999	0.0282123585	0.0070619622	0.0236964752	0.209254943	0.0044692166	0.0037501968	0.0007190197	0.002783726	0.0017245101	0.0010592159	0.0136431399	0.0135539242	8.92157e-05	0.0419111847	0.0388067	0.0093751	0.0024164711	0.0069943151
chr16	79200000	81599999	q23.2	gneg	2399999	0.0297545957	0.0120329217	0.0237258432	0.2662301109	0.0038583349	0.003162918	0.000695417	0.0022704176	0.0010608338	0.0012095838	0.0238162599	0.0235466765	0.0002695834	0.0526379386	0.04243	0.0089742	0.0024354177	0.0065920861
chr16	81600000	84099999	q23.3	gpos50	2499999	0.0281364113	0.009953204	0.0222280089	0.2356272943	0.0034612014	0.0028968012	0.0005644002	0.0022856009	0.0012568005	0.0010288004	0.02492041	0.0247752099	0.0001452001	0.04996162	0.0451996	0.008878	0.0022468009	0.0066648027
chr16	84100000	86999999	q24.1	gneg	2899999	0.0494593274	0.015236557	0.0428410493	0.4519167076	0.0075886233	0.0059075882	0.0016810351	0.0040875876	0.0024524146	0.001635173	0.0204424208	0.0200751793	0.0003672415	0.0712079556	0.0429997	0.0101431	0.0024931043	0.0076944854
chr16	87000000	88699999	q24.2	gpos25	1699999	0.0839712259	0.0170482453	0.0758406328	0.4127473016	0.0151005971	0.0136188315	0.0014817656	0.0035388256	0.0010470594	0.0024917662	0.0193505996	0.0190553053	0.0002952943	0.0706723945	0.0391724	0.0097524	0.0022952955	0.0074994162
chr16	88700000	90338344	q24.3	gneg	1638344	0.1089594127	0.0068203015	0.1065197541	0.4013180382	0.0215314977	0.0186181901	0.0029133076	0.01088233	0.0061537748	0.0047285552	0.0496409789	0.0491984589	0.00044252	0.1471571294	0.0342779	0.0089188	0.0023127011	0.0066371897
chr17	0	3399999	p13.3	gneg	3399999	0.0967241461	0.0068197079	0.0927814979	0.3819695241	0.0152602986	0.0123200036	0.002940295	0.0078000023	0.004691472	0.0031085303	0.0381305995	0.0376270699	0.0005035296	0.0818467888	0.0288785	0.0092453	0.0024891184	0.0068061785
chr17	3400000	6499999	p13.2	gpos50	3099999	0.0524119524	0.0090116158	0.0468248538	0.325733976	0.0158551664	0.0129116171	0.0029435493	0.0088087125	0.0046951628	0.0041135497	0.0446187241	0.0435051753	0.0011135487	0.0880971252	0.0300123	0.0097665	0.0025780653	0.0072238733
chr17	6500000	10799999	p13.1	gneg	4299999	0.0378448925	0.0106183746	0.0320379144	0.3492156626	0.0188976788	0.0162207014	0.0026769774	0.0121958168	0.0077153506	0.0044804662	0.0370665202	0.0353930315	0.0016734888	0.0985711857	0.02835	0.0091312	0.0024223261	0.0067567458
chr17	10800000	16099999	p12	gpos75	5299999	0.0248347217	0.0079415109	0.0201650981	0.1568845579	0.0040849064	0.0033147176	0.0007701888	0.0024143401	0.0012350946	0.0011792455	0.0135730214	0.0134077384	0.0001652831	0.0345824594	0.0280323	0.0086623	0.0022633967	0.0064330201
chr17	16100000	22699999	p11.2	gneg	6599999	0.0729345565	0.0068969707	0.0684862225	0.2970806511	0.0097384863	0.0081007588	0.0016377275	0.0042425764	0.00218197	0.0020606064	0.0220210639	0.0215937912	0.0004272728	0.0892010741	0.0217083	0.0071871	0.0018707579	0.0053466675
chr17	22700000	25099999	p11.1	acen	2399999	0.9690591538	0.0003150001	0.9690420704	0.0075945865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009533337	0.0008271	0.0001125	1.79167e-05	9.45834e-05
chr17	25100000	27399999	q11.1	acen	2299999	0.7694616389	0.0134287015	0.7666181594	0.0450826283	0.0003647828	0.0002347827	0.0001300001	0.0001386957	0.0001386957	0.0	0.0024356532	0.0023856532	5e-05	0.0067126116	0.0089826	0.0022143	0.0004973915	0.0017217399
chr17	27400000	33499999	q11.2	gneg	6099999	0.0392019736	0.0069590175	0.0346772188	0.3111833297	0.0105462312	0.0086555752	0.001890656	0.005989837	0.003543935	0.002445902	0.0317527921	0.0309708247	0.0007819673	0.0816032921	0.0244518	0.0080726	0.0020673774	0.0060355748
chr17	33500000	39799999	q12	gpos50	6299999	0.0366793709	0.007531906	0.0318922273	0.2826289338	0.0115760336	0.0096325412	0.0019434924	0.0065849217	0.0036482545	0.0029366671	0.0329869894	0.0325163544	0.000470635	0.0787036633	0.0237486	0.0073419	0.0018415876	0.0055161914
chr17	39800000	40199999	q21.1	gneg	399999	0.0541801355	0.0106525266	0.0485276213	0.4699711749	0.0227200568	0.0181100453	0.0046100115	0.0189175473	0.0116975292	0.0072200181	0.0456576141	0.045180113	0.0004775012	0.1192452981	0.0253726	0.0094275	0.0025250063	0.0069450174
chr17	40200000	42799999	q21.2	gpos25	2599999	0.0526438664	0.0097646191	0.0475534798	0.4250774712	0.0264292409	0.0229027011	0.0035265398	0.0116169275	0.0073726951	0.0042442324	0.0461261716	0.0439461707	0.0021800008	0.1159550446	0.0262069	0.0077912	0.0021076931	0.0057138484
chr17	42800000	46799999	q21.31	gneg	3999999	0.0545302636	0.0086915022	0.0488435122	0.3607733402	0.0187545047	0.0162405041	0.0025140006	0.0103865026	0.0053145013	0.0050720013	0.044101011	0.0426415107	0.0014595004	0.1171272793	0.016923	0.005465	0.0014867504	0.003995501
chr17	46800000	49299999	q21.32	gpos25	2499999	0.0476804191	0.0090776036	0.0421164168	0.3462801385	0.012462405	0.0091176036	0.0033448013	0.0086340035	0.0036448015	0.004989202	0.0402484161	0.0396720159	0.0005764002	0.0936956375	0.0229232	0.0076788	0.0020996008	0.0056076022
chr17	49300000	52099999	q21.33	gneg	2799999	0.0284717959	0.0080632172	0.0232014369	0.3526090545	0.0099864321	0.0070621454	0.0029242868	0.0063475023	0.0031807154	0.0031667868	0.0281875101	0.0276492956	0.0005382145	0.0777285992	0.0266582	0.0085775	0.0021878579	0.0064189309
chr17	52100000	59499999	q22	gpos75	7399999	0.0237395978	0.0069767577	0.0192331107	0.2024759733	0.0049321628	0.0038932438	0.0010389191	0.0028529734	0.0015794597	0.0012735137	0.0182963538	0.0176520294	0.0006443244	0.042533249	0.0260169	0.0081788	0.0020928381	0.0061087846
chr17	59500000	60199999	q23.1	gneg	699999	0.0513057876	0.0070085814	0.0461457802	0.3430362043	0.0110100157	0.0079928686	0.0030171472	0.0095328708	0.0076014394	0.0019314313	0.0342186203	0.0329786185	0.0012400018	0.08097583	0.0189943	0.0081357	0.0020942887	0.0060828658
chr17	60200000	63099999	q23.2	gpos75	2899999	0.031389666	0.0070755197	0.0259444917	0.221634904	0.0049148293	0.0038013806	0.0011134487	0.0024979319	0.0009462072	0.0015517247	0.015142419	0.014808281	0.000334138	0.0449903603	0.0231341	0.0081221	0.0021513801	0.006002071
chr17	63100000	64599999	q23.3	gneg	1499999	0.0281720188	0.0066113377	0.023507349	0.3859775907	0.0156360104	0.0133346756	0.0023013349	0.0087873392	0.0045773364	0.0042100028	0.0493780329	0.0483520322	0.0010260007	0.1107127405	0.026004	0.0088573	0.0023573349	0.0065253377
chr17	64600000	66199999	q24.1	gpos50	1599999	0.0328468955	0.0097450061	0.0275637672	0.2663120414	0.0045131278	0.0042250026	0.0002881252	0.0030287519	0.0008775005	0.0021512513	0.0059450037	0.0056100035	0.0003350002	0.0304918941	0.0247538	0.0081263	0.0021587513	0.0059981287
chr17	66200000	69099999	q24.2	gneg	2899999	0.0355938054	0.0090724169	0.030653114	0.3350080466	0.0051486225	0.0034034494	0.001745173	0.0040986221	0.0023427594	0.0017558627	0.0204272484	0.0195486274	0.000878621	0.0500831207	0.0269366	0.0089945	0.0023541387	0.0066834506
chr17	69100000	72899999	q24.3	gpos75	3799999	0.0234226377	0.0097942131	0.0179718468	0.197475052	0.0016168425	0.0013571056	0.0002597369	0.0011639477	0.0006076317	0.0005563159	0.0077705284	0.0076981599	7.23684e-05	0.0343529038	0.0275008	0.0088745	0.0021515795	0.0067528965
chr17	72900000	76799999	q25.1	gneg	3899999	0.0489151407	0.0094110281	0.0438243702	0.4203031847	0.0187230817	0.0162407734	0.0024823083	0.0127015417	0.0083353868	0.004366155	0.0363130862	0.0347053935	0.0016076927	0.0940913062	0.029651	0.0095436	0.002527693	0.0070523095
chr17	76800000	77199999	q25.2	gpos25	399999	0.0463576159	0.0089225223	0.0423401059	0.3662334156	0.003215008	0.0013375033	0.0018775047	0.0070075175	0.00400251	0.0030050075	0.0052925132	0.004412511	0.0008800022	0.0475676189	0.0309576	0.0104	0.0028750072	0.007580019
chr17	77200000	83257440	q25.3	gneg	6057440	0.0696921472	0.0110521937	0.0648250746	0.4500485354	0.0148866518	0.0125023112	0.0023843406	0.0097215986	0.00591504	0.0038065585	0.0323790248	0.0315745595	0.0008044653	0.1069973454	0.0330499	0.0100546	0.0026058863	0.0074957408
chr18	0	2899999	p11.32	gneg	2899999	0.0240131117	0.0071755197	0.0192675929	0.1622672973	0.0035100012	0.0020682766	0.0014417246	0.0016224144	0.0011365521	0.0004858622	0.0084927615	0.0083572443	0.0001355173	0.0411034624	0.0266031	0.0095672	0.0026351733	0.0069806921
chr18	2900000	7199999	p11.31	gpos50	4299999	0.0204448885	0.0056546525	0.0165460504	0.2106749327	0.0027779076	0.0022341866	0.0005437211	0.0033716287	0.0018867446	0.0014848841	0.0091255835	0.0091060486	1.95349e-05	0.0380083809	0.0285458	0.00914	0.0023869773	0.0067958155
chr18	7200000	8499999	p11.23	gneg	1299999	0.0174623211	0.0046069266	0.0143723187	0.195352458	0.0016200012	0.0014869242	0.000133077	0.0013746164	0.0010715393	0.0003030772	0.0005953851	0.0005369235	5.84616e-05	0.0163792434	0.0285416	0.0079562	0.0021961555	0.0057861583
chr18	8500000	10899999	p11.22	gpos25	2399999	0.0220700092	0.0067670862	0.0183737577	0.3610109838	0.0068858362	0.0062620859	0.0006237503	0.0020975009	0.000752917	0.0013445839	0.0189408412	0.0187175078	0.0002233334	0.0517083549	0.0293563	0.0091438	0.002412501	0.0067654195
chr18	10900000	15399999	p11.21	gneg	4499999	0.0412675647	0.0075524461	0.0377660084	0.1877698195	0.0044808899	0.0033457785	0.0011351114	0.0029242229	0.0016004448	0.0013237781	0.014577781	0.0143811143	0.0001966667	0.0567600126	0.0253413	0.0078036	0.0020204449	0.0058075568
chr18	15400000	18499999	p11.1	acen	3099999	0.9838703174	1.45161e-05	0.9838703174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002332	8.4e-06	1.9355e-06	6.4516e-06
chr18	18500000	21499999	q11.1	acen	2999999	0.8022889341	0.0013680005	0.8014552672	0.038021346	0.0004230001	0.0002540001	0.0001690001	0.0004796668	2.66667e-05	0.0004530002	0.0024036675	0.0024036675	0.0	0.0047256682	0.0043473	0.001457	0.0003690001	0.0010940004
chr18	21500000	27499999	q11.2	gneg	5999999	0.0221175037	0.0069821678	0.0177386696	0.2529358755	0.0045206674	0.0035268339	0.0009938335	0.0022208337	0.0011670002	0.0010538335	0.0122858354	0.0119923353	0.0002935	0.0349331725	0.0255345	0.0084308	0.0022205004	0.0062376677
chr18	27500000	35099999	q12.1	gpos100	7599999	0.0177075023	0.0062365798	0.0140944755	0.1254937007	0.0028039477	0.0022700003	0.0005339474	0.0017342108	0.0007084211	0.0010257896	0.0093955276	0.0092581591	0.0001373684	0.0199630289	0.0258078	0.0084325	0.0021686845	0.006291185
chr18	35100000	39499999	q12.2	gneg	4399999	0.0174415949	0.0060102286	0.0134820485	0.1675607199	0.0031713644	0.0027043188	0.0004670456	0.001478864	0.0006486365	0.0008302275	0.0147604579	0.014633867	0.0001265909	0.0316677345	0.0259857	0.0081159	0.0019920459	0.0061522741
chr18	39500000	45899999	q12.3	gpos75	6399999	0.0165876588	0.0069912511	0.012594377	0.1285378326	0.0012725002	0.0010453127	0.0002271875	0.0006743751	0.0003789063	0.0002954688	0.0047362507	0.0047071882	2.90625e-05	0.0198492219	0.0270388	0.0082223	0.0020742191	0.0061804697
chr18	45900000	50699999	q21.1	gneg	4799999	0.0246300051	0.0067195847	0.0204029209	0.2788660998	0.0043808342	0.0034987507	0.0008820835	0.0038172925	0.0019470837	0.0018702087	0.0282475059	0.0279312558	0.0003162501	0.0532812611	0.0275767	0.0085333	0.0021550004	0.0064112513
chr18	50700000	56199999	q21.2	gpos75	5499999	0.0182129124	0.0068007285	0.0142825481	0.1424323895	0.0022238186	0.0018041821	0.0004196364	0.0021765459	0.0010480002	0.0011285457	0.012974366	0.0128232751	0.0001510909	0.0315494603	0.0273622	0.0084615	0.0022047277	0.0062816375
chr18	56200000	58599999	q21.31	gneg	2399999	0.0246750103	0.0068979195	0.0206266753	0.2954463731	0.0045208352	0.0034454181	0.0010754171	0.0030633346	0.0014191673	0.0016441674	0.0227533428	0.0224195927	0.0003337501	0.0510400213	0.0271225	0.008685	0.0022183343	0.0065012527
chr18	58600000	61299999	q21.32	gpos50	2699999	0.0204285261	0.0062111134	0.0162281542	0.1737678421	0.0027251862	0.0023570379	0.0003681483	0.0015292598	0.0002133334	0.0013159264	0.0100255593	0.0099781518	4.74074e-05	0.0275914917	0.0286378	0.00943	0.0024607417	0.0070070396
chr18	61300000	63899999	q21.33	gneg	2599999	0.0210138542	0.0081307724	0.0172688528	0.2863185717	0.0053773098	0.0042392324	0.0011380774	0.0028665396	0.0009815388	0.0018850007	0.0241842401	0.0241369324	4.73077e-05	0.0443042478	0.0268712	0.0081804	0.0021234624	0.0060838485
chr18	63900000	69099999	q22.1	gpos100	5199999	0.0199380808	0.0083184631	0.0149432721	0.0696613596	0.0016282695	0.0014519234	0.0001763462	0.000590577	0.0003169231	0.0002736539	0.0062526935	0.0062332704	1.94231e-05	0.0152400029	0.028031	0.0094617	0.0024355774	0.0070773091
chr18	69100000	70999999	q22.2	gneg	1899999	0.0186415888	0.0066036877	0.0145847445	0.1367916509	0.0020742116	0.001543685	0.0005305266	0.0009305268	0.0002873686	0.0006431582	0.0128415857	0.012813691	2.78948e-05	0.0323931749	0.0270295	0.0088295	0.0022221064	0.0066505298
chr18	71000000	75399999	q22.3	gpos25	4399999	0.0218640959	0.006485456	0.0181084132	0.1289534384	0.0034275008	0.0027570461	0.0006704547	0.0014929549	0.0005313638	0.0009615911	0.0085854565	0.0082518201	0.0003336364	0.028649552	0.0289164	0.0093289	0.0022897732	0.0070754562
chr18	75400000	80373284	q23	gneg	4973284	0.0665141987	0.0092017669	0.0625150303	0.1826499351	0.0042086879	0.003371012	0.0008376759	0.0013918369	0.0005479277	0.0008439092	0.0133929613	0.0129286805	0.0004642807	0.0449626444	0.0313427	0.0093658	0.0023427176	0.0070643462
chr19	0	6899999	p13.3	gneg	6899999	0.1093085666	0.0176986982	0.1008694349	0.4032796237	0.0227102931	0.01924551	0.0034647831	0.0105946392	0.0057178269	0.0048768123	0.0422492815	0.0413066727	0.0009426088	0.1075690011	0.0323346	0.0102419	0.0026905801	0.0075895663
chr19	6900000	12599999	p13.2	gpos25	5699999	0.0941221218	0.0155054413	0.0862952783	0.2854005764	0.0293657946	0.0273314083	0.0020343863	0.009730528	0.0048750886	0.0048554394	0.0436638673	0.0429542181	0.0007096492	0.1103337036	0.028533	0.0095867	0.0025222811	0.007097896
chr19	12600000	13799999	p13.13	gneg	1199999	0.0802250669	0.0143183453	0.0719658933	0.3527669606	0.0190216825	0.0149741791	0.0040475034	0.0107433423	0.0058366715	0.0049066708	0.0380925317	0.0366600306	0.0014325012	0.1046859206	0.0270492	0.0095933	0.0024433354	0.0071883393
chr19	13800000	16099999	p13.12	gpos25	2299999	0.0771365553	0.0177991382	0.0680335078	0.3151749196	0.021458705	0.0183882689	0.0030704361	0.0119065269	0.0055052198	0.0064013071	0.0395921911	0.038751756	0.0008404351	0.1143796149	0.0290265	0.0094165	0.0025430446	0.0069086987
chr19	16100000	19899999	p13.11	gneg	3799999	0.0863516017	0.0136813194	0.0793394946	0.3914437872	0.0212676372	0.0169755308	0.0042921064	0.0107963186	0.0060505279	0.0047457907	0.0493147498	0.0483065917	0.0010081582	0.1082147653	0.0282005	0.0089532	0.0023960533	0.0065960544
chr19	19900000	24199999	p12	gvar	4299999	0.0689888533	0.0086486067	0.0651076896	0.0806697862	0.0153839571	0.0146448871	0.0007390699	0.0020841865	0.0009904653	0.0010937212	0.028489309	0.0283667508	0.0001225582	0.0860709502	0.0286233	0.0108021	0.0026467448	0.0082065135
chr19	24200000	26199999	p11	acen	1999999	0.9492664746	4.65e-05	0.9492654746	0.0012985006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004822	0.0008085	0.0001470001	0.0006615003
chr19	26200000	28099999	q11	acen	1899999	0.7713372481	0.0010578953	0.7706088266	0.0331331753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0280284358	0.0173369	0.0034258	0.0007489478	0.0026831593
chr19	28100000	31899999	q12	gvar	3799999	0.035767641	0.015546583	0.0277315862	0.1999911053	0.002852106	0.0022350006	0.0006171054	0.0011463161	0.0004502633	0.0006960528	0.0048615802	0.0048613171	2.632e-07	0.0281602706	0.0301876	0.0083495	0.002308948	0.006078949
chr19	31900000	35099999	q13.11	gneg	3199999	0.044800014	0.0124153164	0.0387556371	0.2066135021	0.0086953152	0.0061190644	0.0025762508	0.0055212517	0.0022706257	0.003250626	0.0283390714	0.0280440713	0.0002950001	0.0649378328	0.02765	0.008905	0.0024196883	0.006513127
chr19	35100000	37799999	q13.12	gpos25	2699999	0.0615137265	0.0092803738	0.0559715022	0.2062356319	0.0347614944	0.0316677895	0.0030937048	0.0158877837	0.0097918555	0.0060959282	0.0607948373	0.0590737256	0.0017211117	0.1514063524	0.0244263	0.0085996	0.0022485194	0.0063781505
chr19	37800000	38199999	q13.13	gneg	399999	0.0409651024	0.0086225216	0.0362650907	0.4548836372	0.0181800455	0.0139125348	0.0042675107	0.0018575046	0.0005775014	0.0012800032	0.0007675019	0.0007675019	0.0	0.048395121	0.0257751	0.0081975	0.0022425056	0.005985015
chr19	38200000	42899999	q13.2	gpos25	4699999	0.0649778862	0.0094470233	0.0592006509	0.3540762455	0.0226148984	0.0196455361	0.0029693623	0.0114795769	0.0064131929	0.0050663841	0.0381989443	0.0368544759	0.0013444684	0.1026274686	0.0272772	0.0083862	0.0022255324	0.0061927673
chr19	42900000	44699999	q13.31	gneg	1799999	0.0467644704	0.0096405609	0.0413822452	0.2251434584	0.0317211287	0.0294600164	0.0022611124	0.0105894503	0.0045677803	0.00602167	0.0503744724	0.0500228056	0.0003516669	0.1144372858	0.0287517	0.00873	0.002232779	0.0065355592
chr19	44700000	47499999	q13.32	gpos25	2799999	0.0779535993	0.0108342896	0.0709000253	0.4116608613	0.0258021521	0.0202757215	0.0055264305	0.0129057189	0.0081917886	0.0047139303	0.0411093004	0.0399364428	0.0011728576	0.1126211117	0.0283604	0.0100311	0.0026832152	0.0073971455
chr19	47500000	50899999	q13.33	gneg	3399999	0.0796803176	0.0143602983	0.0722164918	0.3535971628	0.0285608908	0.0246950073	0.0038658835	0.0172870639	0.0114476504	0.0058394135	0.0393338351	0.036965305	0.0023685301	0.1216723887	0.0286444	0.0097221	0.0025220596	0.0072473551
chr19	50900000	53099999	q13.41	gpos25	2199999	0.0610563914	0.008301822	0.056612753	0.2594864816	0.037544108	0.0336977426	0.0038463654	0.0147595522	0.0075109125	0.0072486397	0.0586900267	0.0577313899	0.0009586368	0.1414696098	0.0299609	0.0100082	0.0028031831	0.0072468215
chr19	53100000	55799999	q13.42	gneg	2699999	0.0859537355	0.0151685241	0.079179659	0.3217930821	0.0325566787	0.0291907516	0.0033659272	0.0157755614	0.0103625964	0.005412965	0.059665948	0.058187429	0.0014785191	0.142289312	0.0312796	0.0101378	0.0027225936	0.0074696324
chr19	55800000	58617615	q13.43	gpos25	2817615	0.0709383645	0.009181879	0.0658514382	0.1894254538	0.0441639472	0.0422016493	0.0019622979	0.0142010175	0.0089046942	0.0052963233	0.074524731	0.073095863	0.001428868	0.1801190014	0.0288634	0.0099811	0.0025138282	0.007504219
chr20	0	5099999	p13	gneg	5099999	0.0319235357	0.0087584331	0.0272670642	0.3080214329	0.0093166685	0.0066570601	0.0026596084	0.0053221579	0.0020184318	0.0033037261	0.0324372613	0.032039418	0.0003978432	0.064548248	0.0276053	0.0087647	0.0024121573	0.0063827463
chr20	5100000	9199999	p12.3	gpos75	4099999	0.0190575656	0.0067968309	0.0148919549	0.1958041941	0.0026209762	0.0018931712	0.0007278051	0.0023902445	0.0011163417	0.0012739027	0.0114451247	0.0113578076	8.73171e-05	0.0263822016	0.0274805	0.00872	0.0022880493	0.0064595138
chr20	9200000	11999999	p12.2	gneg	2799999	0.0165796488	0.0068532167	0.0127407188	0.226060795	0.0024185723	0.0018589292	0.0005596431	0.001878215	0.0006782145	0.0012000004	0.0103421466	0.0103421466	0.0	0.0379964421	0.0271279	0.0078868	0.0021010722	0.0058064306
chr20	12000000	17899999	p12.1	gpos75	5899999	0.017629325	0.0057567806	0.0140701719	0.149407483	0.00219678	0.0019033902	0.0002933899	0.0009449154	0.0002047458	0.0007401696	0.0047664415	0.0045571194	0.0002093221	0.0152079687	0.0273275	0.0085647	0.0021720343	0.0064247469
chr20	17900000	21299999	p11.23	gneg	3399999	0.0227303008	0.0067132373	0.0183355936	0.235564481	0.0045782366	0.0029276479	0.0016505887	0.0034226481	0.001748824	0.001673824	0.0110126503	0.0109202973	9.2353e-05	0.0323829507	0.0269762	0.0080394	0.0021655889	0.0059067664
chr20	21300000	22299999	p11.22	gpos25	999999	0.0175820176	0.0096440096	0.0124690125	0.0721230721	0.0021840022	0.002027002	0.0001570002	0.0006400006	0.0001020001	0.0005380005	0.0058540059	0.0058540059	0.0	0.035025035	0.026554	0.006982	0.0016900017	0.0053160053
chr20	22300000	25699999	p11.21	gneg	3399999	0.0301620677	0.0077411787	0.0263629489	0.2825759655	0.0058279429	0.0038279423	0.0020000006	0.0023500007	0.001121765	0.0012282357	0.0128264744	0.0123338272	0.0004926472	0.044769719	0.0309453	0.0081721	0.0020250006	0.0061747077
chr20	25700000	28099999	p11.1	acen	2399999	0.7555465648	0.0026012511	0.7543111476	0.0221895926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011947505	0.0061233	0.0013629	0.0003304168	0.0010345838
chr20	28100000	30399999	q11.1	acen	2299999	0.5614145919	0.0070208726	0.5579689382	0.0154108763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113795702	0.0136991	0.0024561	0.0006634785	0.001799566
chr20	30400000	33499999	q11.21	gneg	3099999	0.1201371355	0.0298467838	0.0962645472	0.2784342834	0.0076270992	0.0052645178	0.0023625814	0.0043735498	0.0026803234	0.0016932264	0.0185393608	0.0182409736	0.0002983872	0.0430735623	0.0242265	0.0073965	0.0019132264	0.0055096792
chr20	33500000	35799999	q11.22	gpos25	2299999	0.0460026287	0.0075452207	0.0413030614	0.364158854	0.0128060925	0.0107430481	0.0020630444	0.0073295684	0.0035173928	0.0038121756	0.0314039267	0.0304117524	0.0009921743	0.0753782936	0.0237196	0.0082987	0.0022634792	0.0060691331
chr20	35800000	38999999	q11.23	gneg	3199999	0.0406900127	0.0107625034	0.0354481361	0.3489819841	0.0084796901	0.0060887519	0.0023909382	0.0045003139	0.0019878131	0.0025125008	0.0226709446	0.022329382	0.0003415626	0.0563256426	0.0258291	0.0082441	0.0021712507	0.0061087519
chr20	39000000	43099999	q12	gpos75	4099999	0.0169990285	0.0066087821	0.0129412227	0.1815171174	0.0025778055	0.0019348785	0.000642927	0.0007000002	0.0002312196	0.0004687806	0.0071378066	0.007126831	1.09756e-05	0.0204280538	0.02709	0.0079817	0.0021053664	0.0058997575
